3.7122;-0.4958;-0.8418;0.2572;45.2900;-20.3000;-21.7700;60.7460;63.9380;-61.7960;-0.5077;-0.8274;0.2450;44.8428;-23.0584;-21.2054;47.8760;48.0180;-61.4060;-64.31;30.65;78.46;3.0
3.7124;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.7319;-0.2882;0.2622;0.7388;16.3100;-50.6800;-88.0600;38.4580;22.0920;-1.5400;-0.3182;0.2322;0.7488;19.0500;-51.5500;-88.6500;-4.2020;-1.0780;-40.4500;19.82;26.50;-155.07;1.0
3.7335;-0.6690;-0.6300;0.2106;21.1400;-24.4300;-40.4600;122.5140;215.3200;-267.9460;-0.7195;-0.6297;0.2123;24.3058;-18.8873;-43.0963;59.5540;-96.1700;-305.3260;-73.38;40.63;0.00;2.0
3.7336;-0.5797;-0.4638;0.4349;44.7300;-27.0900;-28.2800;60.0040;63.8260;-61.8940;-0.5916;-0.4494;0.4228;44.2828;-29.8484;-27.7154;47.1340;47.9060;-61.5040;-61.47;31.43;80.11;3.0
3.7430;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.7569;-0.3196;0.2501;0.7680;35.3500;-31.5000;-112.0700;37.5340;20.9160;-1.0500;-0.3496;0.2201;0.7780;38.0900;-32.3700;-112.6600;-5.1260;-2.2540;-39.9600;18.52;26.07;-158.14;1.0
3.7658;-0.5281;-0.8590;0.0599;23.6600;8.4000;-38.0100;121.4780;215.5720;-269.2200;-0.5786;-0.8587;0.0616;26.8258;13.9427;-40.6463;58.5180;-95.9180;-306.6000;-75.43;38.45;0.00;2.0
3.7773;-0.3881;-1.0485;0.6059;29.3300;-2.1700;-43.1900;58.8560;63.4200;-62.3140;-0.4000;-1.0341;0.5937;28.8828;-4.9284;-42.6254;45.9860;47.5000;-61.9240;-60.37;26.78;80.80;3.0
3.7775;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.7890;-0.2856;0.2134;0.7067;53.1300;-13.3700;-121.5900;37.5620;19.9080;-0.7980;-0.3156;0.1834;0.7167;55.8700;-14.2400;-122.1800;-5.0980;-3.2620;-39.7080;17.37;26.13;-162.42;1.0
3.7992;-0.5323;-0.8435;-0.0148;14.1400;18.3400;11.4100;121.6600;215.5440;-268.9960;-0.5827;-0.8432;-0.0131;17.3058;23.8827;8.7737;58.7000;-95.9460;-306.3760;-78.18;38.42;0.00;2.0
3.8124;-0.3106;0.2303;0.7066;40.3900;-10.8500;-120.4000;37.4640;19.5580;-0.8120;-0.3406;0.2003;0.7166;43.1300;-11.7200;-120.9900;-5.1960;-3.6120;-39.7220;16.69;26.43;-165.04;1.0
3.8125;-0.5440;-0.7784;-0.0431;1.1200;8.1900;22.6100;122.1360;214.7180;-269.8360;-0.5944;-0.7780;-0.0414;4.2857;13.7327;19.9737;59.1760;-96.7720;-307.2160;-79.25;38.70;0.00;2.0
3.8329;-0.4085;-0.8669;-0.0665;-0.4200;21.7000;11.5500;59.3040;63.7840;-62.5100;-0.4204;-0.8525;-0.0787;-0.8672;18.9416;12.1146;46.4340;47.8640;-62.1200;-70.15;28.36;73.78;3.0
3.8348;-0.4155;-0.7864;-0.0716;-1.8900;-10.7800;13.8600;59.7520;63.6160;-62.1460;-0.4274;-0.7720;-0.0838;-2.3372;-13.5384;14.4246;46.8820;47.6960;-61.7560;-70.38;28.40;73.72;3.0
3.8349;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00;0.00;4.0
3.8452;-0.3948;0.0839;0.9017;153.4400;-136.7800;-273.4200;37.1560;18.8720;-1.0500;-0.4248;0.0539;0.9117;156.1800;-137.6500;-274.0100;-5.5040;-4.2980;-39.9600;13.88;24.22;-176.58;1.0
